link,pred,prey,log10_ppmr
0,3.86498832713114e-4,3.82919646677863e-4,0.00404053710377682
0,2.11024926027138e-5,3.82919646677863e-4,-1.258773892811551
0,7.16382400721908e-4,5.43147796078391e-5,1.120226886402161
0,0.0012576630375615,5.43147796078391e-5,1.3646462756385955
0,2.08935489190609e-4,5.43147796078391e-5,0.5850941926301492
0,8.59216029184793e-5,5.43147796078391e-5,0.19918434880537228
0,9.47416297938082e-5,5.43147796078391e-5,0.24162282976434038
0,1.1374216147146,5.43147796078391e-5,4.32100345535706
0,5.48975116614567e-5,5.43147796078391e-5,0.0046346379909823045
0,1.0908327644753e-4,5.43147796078391e-5,0.3028401523761903
0,0.00108276648726348,5.43147796078391e-5,1.299616783798644
0,4.15879712738054e-4,5.43147796078391e-5,0.8840497136715938
0,2.82960975323653e-4,5.43147796078391e-5,0.7168085221097118
0,2.5927891074895e-4,5.43147796078391e-5,0.6788491718758802
0,7.8005283956248e-5,5.43147796078391e-5,0.15720600047070754
0,5.94663237042031e-4,5.43147796078391e-5,1.0393530689571393
0,5.78570509177196e-5,5.43147796078391e-5,0.027438271425821503
0,4.32989722848002e-4,5.43147796078391e-5,0.9015595667079103
0,1.01362364706858e-4,5.43147796078391e-5,0.27095871210653893
0,3.76151373812453e-4,5.43147796078391e-5,0.8404446306789167
0,4.05745857061543e-4,5.43147796078391e-5,0.8733360724348578
0,8.02235617048981e-4,5.43147796078391e-5,1.1693839179040486
0,3.45443143611884e-4,5.43147796078391e-5,0.8034585555406842
0,5.43147796078391e-5,5.43147796078391e-5,0
0,6.84610161913867e-5,5.43147796078391e-5,0.10052531959135731
0,4.15879712738054e-4,0.00108276648726348,-0.4155670701270503
0,5.78570509177196e-5,0.00108276648726348,-1.2721785123728226
0,0.0012576630375615,0.00108276648726348,0.06502949183995133
0,1.01362364706858e-4,0.00108276648726348,-1.0286580716921052
0,7.8005283956248e-5,0.00108276648726348,-1.1424107833279364
0,8.59216029184793e-5,0.00108276648726348,-1.1004324349932717
0,2.82960975323653e-4,0.00108276648726348,-0.5828082616889323
0,7.16382400721908e-4,0.00108276648726348,-0.1793898973964832
0,3.45443143611884e-4,0.00108276648726348,-0.4961582282579599
0,2.08935489190609e-4,0.00108276648726348,-0.7145225911684949
0,6.84610161913867e-5,0.00108276648726348,-1.1990914642072867
0,8.02235617048981e-4,0.00108276648726348,-0.13023286589459543
0,1.1374216147146,0.00108276648726348,3.0213866715584157
0,3.76151373812453e-4,0.00108276648726348,-0.45917215311972737
0,0.00108276648726348,0.00108276648726348,0
0,1.0908327644753e-4,0.00108276648726348,-0.9967766314224538
0,2.5927891074895e-4,0.00108276648726348,-0.620767611922764
0,5.94663237042031e-4,0.00108276648726348,-0.2602637148415046
0,9.47416297938082e-5,0.00108276648726348,-1.0579939540343037
0,4.32989722848002e-4,0.00108276648726348,-0.39805721709073383
0,5.48975116614567e-5,0.00108276648726348,-1.2949821458076618
0,5.43147796078391e-5,0.00108276648726348,-1.299616783798644
0,4.05745857061543e-4,0.00108276648726348,-0.4262807113637863
0,7.8005283956248e-5,3.45443143611884e-4,-0.6462525550699766
0,4.15879712738054e-4,3.45443143611884e-4,0.08059115813090961
0,8.59216029184793e-5,3.45443143611884e-4,-0.604274206735312
0,5.78570509177196e-5,3.45443143611884e-4,-0.7760202841148626
0,5.94663237042031e-4,3.45443143611884e-4,0.23589451341645523
1,1.1374216147146,3.45443143611884e-4,3.5175448998163756
0,9.47416297938082e-5,3.45443143611884e-4,-0.5618357257763438
0,1.0908327644753e-4,3.45443143611884e-4,-0.5006184031644939
0,2.5927891074895e-4,3.45443143611884e-4,-0.12460938366480402
0,6.84610161913867e-5,3.45443143611884e-4,-0.7029332359493269
0,5.48975116614567e-5,3.45443143611884e-4,-0.7988239175497018
0,8.02235617048981e-4,3.45443143611884e-4,0.3659253623633645
0,1.01362364706858e-4,3.45443143611884e-4,-0.5324998434341452
0,3.45443143611884e-4,3.45443143611884e-4,0
0,2.08935489190609e-4,3.45443143611884e-4,-0.21836436291053501
0,4.32989722848002e-4,3.45443143611884e-4,0.09810101116722607
0,4.05745857061543e-4,3.45443143611884e-4,0.06987751689417357
0,2.82960975323653e-4,3.45443143611884e-4,-0.08665003343097244
0,0.0012576630375615,3.45443143611884e-4,0.5611877200979113
0,7.16382400721908e-4,3.45443143611884e-4,0.31676833086147677
0,3.76151373812453e-4,3.45443143611884e-4,0.036986075138232544
0,5.43147796078391e-5,3.45443143611884e-4,-0.8034585555406842
0,0.00108276648726348,3.45443143611884e-4,0.4961582282579599
0,5.94663237042031e-4,1.01362364706858e-4,0.7683943568506004
0,8.59216029184793e-5,1.01362364706858e-4,-0.07177436330116667
0,6.84610161913867e-5,1.01362364706858e-4,-0.17043339251518164
0,3.76151373812453e-4,1.01362364706858e-4,0.5694859185723777
0,5.43147796078391e-5,1.01362364706858e-4,-0.27095871210653893
0,2.5927891074895e-4,1.01362364706858e-4,0.40789045976934124
0,4.05745857061543e-4,1.01362364706858e-4,0.6023773603283188
0,3.45443143611884e-4,1.01362364706858e-4,0.5324998434341452
0,0.0012576630375615,1.01362364706858e-4,1.0936875635320564
0,5.78570509177196e-5,1.01362364706858e-4,-0.24352044068071738
0,2.82960975323653e-4,1.01362364706858e-4,0.4458498100031728
0,9.47416297938082e-5,1.01362364706858e-4,-0.02933588234219854
0,0.00108276648726348,1.01362364706858e-4,1.0286580716921052
0,8.02235617048981e-4,1.01362364706858e-4,0.8984252057975097
0,5.48975116614567e-5,1.01362364706858e-4,-0.26632407411555664
0,4.15879712738054e-4,1.01362364706858e-4,0.6130910015650549
0,1.01362364706858e-4,1.01362364706858e-4,0
0,2.08935489190609e-4,1.01362364706858e-4,0.31413548052361023
0,1.1374216147146,1.01362364706858e-4,4.05004474325052
0,1.0908327644753e-4,1.01362364706858e-4,0.03188144026965141
0,7.8005283956248e-5,1.01362364706858e-4,-0.11375271163583135
0,7.16382400721908e-4,1.01362364706858e-4,0.849268174295622
0,4.32989722848002e-4,1.01362364706858e-4,0.6306008546013713
0,4.15879712738054e-4,8.59216029184793e-5,0.6848653648662215
0,3.45443143611884e-4,8.59216029184793e-5,0.6042742067353118
0,1.01362364706858e-4,8.59216029184793e-5,0.07177436330116665
0,6.84610161913867e-5,8.59216029184793e-5,-0.09865902921401498
0,7.16382400721908e-4,8.59216029184793e-5,0.9210425375967887
0,8.59216029184793e-5,8.59216029184793e-5,0
0,3.76151373812453e-4,8.59216029184793e-5,0.6412602818735444
0,5.48975116614567e-5,8.59216029184793e-5,-0.19454971081438996
0,7.8005283956248e-5,8.59216029184793e-5,-0.04197834833466471
0,2.82960975323653e-4,8.59216029184793e-5,0.5176241733043395
1,5.78570509177196e-5,8.59216029184793e-5,-0.17174607737955072
0,0.00108276648726348,8.59216029184793e-5,1.1004324349932717
0,1.1374216147146,8.59216029184793e-5,4.121819106551688
0,4.32989722848002e-4,8.59216029184793e-5,0.702375217902538
0,2.5927891074895e-4,8.59216029184793e-5,0.4796648230705079
0,8.02235617048981e-4,8.59216029184793e-5,0.9701995690986763
0,0.0012576630375615,8.59216029184793e-5,1.1654619268332231
0,5.43147796078391e-5,8.59216029184793e-5,-0.19918434880537222
0,5.94663237042031e-4,8.59216029184793e-5,0.8401687201517671
0,9.47416297938082e-5,8.59216029184793e-5,0.0424384809589681
0,2.08935489190609e-4,8.59216029184793e-5,0.3859098438247769
1,4.05745857061543e-4,8.59216029184793e-5,0.6741517236294855
0,1.0908327644753e-4,8.59216029184793e-5,0.10365580357081806
0,1.01362364706858e-4,4.15879712738054e-4,-0.6130910015650549
0,1.1374216147146,4.15879712738054e-4,3.436953741685466
0,5.48975116614567e-5,4.15879712738054e-4,-0.8794150756806115
0,6.84610161913867e-5,4.15879712738054e-4,-0.7835243940802366
1,4.32989722848002e-4,4.15879712738054e-4,0.017509853036316497
0,0.0012576630375615,4.15879712738054e-4,0.4805965619670016
0,3.45443143611884e-4,4.15879712738054e-4,-0.08059115813090964
0,5.43147796078391e-5,4.15879712738054e-4,-0.8840497136715938
0,7.16382400721908e-4,4.15879712738054e-4,0.2361771727305671
0,1.0908327644753e-4,4.15879712738054e-4,-0.5812095612954035
0,8.02235617048981e-4,4.15879712738054e-4,0.28533420423245487
0,2.82960975323653e-4,4.15879712738054e-4,-0.16724119156188208
0,4.05745857061543e-4,4.15879712738054e-4,-0.010713641236736057
0,3.76151373812453e-4,4.15879712738054e-4,-0.04360508299267706
0,2.08935489190609e-4,4.15879712738054e-4,-0.29895552104144457
0,9.47416297938082e-5,4.15879712738054e-4,-0.6424268839072534
0,0.00108276648726348,4.15879712738054e-4,0.4155670701270503
0,7.8005283956248e-5,4.15879712738054e-4,-0.7268437132008863
0,5.78570509177196e-5,4.15879712738054e-4,-0.8566114422457722
0,2.5927891074895e-4,4.15879712738054e-4,-0.20520054179571365
0,8.59216029184793e-5,4.15879712738054e-4,-0.6848653648662215
0,4.15879712738054e-4,4.15879712738054e-4,0
0,5.94663237042031e-4,4.15879712738054e-4,0.1553033552855456
0,0.00108276648726348,8.02235617048981e-4,0.13023286589459546
0,7.16382400721908e-4,8.02235617048981e-4,-0.04915703150188775
0,4.15879712738054e-4,8.02235617048981e-4,-0.2853342042324548
0,2.82960975323653e-4,8.02235617048981e-4,-0.4525753957943369
0,7.8005283956248e-5,8.02235617048981e-4,-1.0121779174333412
0,1.0908327644753e-4,8.02235617048981e-4,-0.8665437655278583
0,3.76151373812453e-4,8.02235617048981e-4,-0.3289392872251319
0,8.02235617048981e-4,8.02235617048981e-4,0
0,1.1374216147146,8.02235617048981e-4,3.151619537453011
0,5.94663237042031e-4,8.02235617048981e-4,-0.13003084894690922
0,8.59216029184793e-5,8.02235617048981e-4,-0.9701995690986763
0,9.47416297938082e-5,8.02235617048981e-4,-0.9277610881397083
0,5.48975116614567e-5,8.02235617048981e-4,-1.1647492799130663
0,2.08935489190609e-4,8.02235617048981e-4,-0.5842897252738994
0,2.5927891074895e-4,8.02235617048981e-4,-0.49053474602816843
0,4.05745857061543e-4,8.02235617048981e-4,-0.2960478454691909
0,5.43147796078391e-5,8.02235617048981e-4,-1.1693839179040486
0,5.78570509177196e-5,8.02235617048981e-4,-1.1419456464782272
0,1.01362364706858e-4,8.02235617048981e-4,-0.8984252057975096
0,6.84610161913867e-5,8.02235617048981e-4,-1.0688585983126915
0,0.0012576630375615,8.02235617048981e-4,0.19526235773454675
0,4.32989722848002e-4,8.02235617048981e-4,-0.26782435119613834
0,3.45443143611884e-4,8.02235617048981e-4,-0.3659253623633645
0,5.94663237042031e-4,5.78570509177196e-5,1.0119147975313179
0,4.05745857061543e-4,5.78570509177196e-5,0.8458978010090362
0,0.00108276648726348,5.78570509177196e-5,1.2721785123728226
0,7.16382400721908e-4,5.78570509177196e-5,1.0927886149763395
0,2.82960975323653e-4,5.78570509177196e-5,0.6893702506838901
0,1.01362364706858e-4,5.78570509177196e-5,0.2435204406807174
0,8.59216029184793e-5,5.78570509177196e-5,0.17174607737955075
0,0.0012576630375615,5.78570509177196e-5,1.3372080042127739
0,3.76151373812453e-4,5.78570509177196e-5,0.8130063592530952
0,5.78570509177196e-5,5.78570509177196e-5,0
0,5.43147796078391e-5,5.78570509177196e-5,-0.027438271425821503
0,1.1374216147146,5.78570509177196e-5,4.293565183931238
0,7.8005283956248e-5,5.78570509177196e-5,0.12976772904488604
0,1.0908327644753e-4,5.78570509177196e-5,0.2754018809503688
0,2.5927891074895e-4,5.78570509177196e-5,0.6514109004500587
0,9.47416297938082e-5,5.78570509177196e-5,0.21418455833851888
0,4.15879712738054e-4,5.78570509177196e-5,0.8566114422457722
0,3.45443143611884e-4,5.78570509177196e-5,0.7760202841148627
0,6.84610161913867e-5,5.78570509177196e-5,0.07308704816553575
0,4.32989722848002e-4,5.78570509177196e-5,0.8741212952820887
0,5.48975116614567e-5,5.78570509177196e-5,-0.022803633434839217
0,8.02235617048981e-4,5.78570509177196e-5,1.1419456464782272
0,2.08935489190609e-4,5.78570509177196e-5,0.5576559212043276
0,9.47416297938082e-5,2.82960975323653e-4,-0.47518569234537134
1,1.1374216147146,2.82960975323653e-4,3.604194933247348
0,5.94663237042031e-4,2.82960975323653e-4,0.32254454684742767
0,8.59216029184793e-5,2.82960975323653e-4,-0.5176241733043395
0,2.5927891074895e-4,2.82960975323653e-4,-0.03795935023383159
1,3.76151373812453e-4,2.82960975323653e-4,0.12363610856920501
0,5.48975116614567e-5,2.82960975323653e-4,-0.7121738841187295
1,0.00108276648726348,2.82960975323653e-4,0.5828082616889324
0,1.01362364706858e-4,2.82960975323653e-4,-0.44584981000317275
0,0.0012576630375615,2.82960975323653e-4,0.6478377535288836
0,5.43147796078391e-5,2.82960975323653e-4,-0.7168085221097117
0,1.0908327644753e-4,2.82960975323653e-4,-0.41396836973352136
0,7.16382400721908e-4,2.82960975323653e-4,0.4034183642924492
0,2.82960975323653e-4,2.82960975323653e-4,0
1,5.78570509177196e-5,2.82960975323653e-4,-0.6893702506838902
0,4.15879712738054e-4,2.82960975323653e-4,0.16724119156188205
1,4.32989722848002e-4,2.82960975323653e-4,0.18475104459819852
0,6.84610161913867e-5,2.82960975323653e-4,-0.6162832025183544
0,7.8005283956248e-5,2.82960975323653e-4,-0.5596025216390041
0,8.02235617048981e-4,2.82960975323653e-4,0.4525753957943369
0,3.45443143611884e-4,2.82960975323653e-4,0.08665003343097245
0,2.08935489190609e-4,2.82960975323653e-4,-0.13171432947956252
1,4.05745857061543e-4,2.82960975323653e-4,0.156527550325146
0,7.16382400721908e-4,3.76151373812453e-4,0.2797822557232442
0,8.59216029184793e-5,3.76151373812453e-4,-0.6412602818735444
0,0.00108276648726348,3.76151373812453e-4,0.45917215311972737
0,2.5927891074895e-4,3.76151373812453e-4,-0.16159545880303658
0,2.82960975323653e-4,3.76151373812453e-4,-0.12363610856920502
0,8.02235617048981e-4,3.76151373812453e-4,0.32893928722513194
0,1.0908327644753e-4,3.76151373812453e-4,-0.5376044783027264
0,5.78570509177196e-5,3.76151373812453e-4,-0.8130063592530952
0,4.15879712738054e-4,3.76151373812453e-4,0.04360508299267705
0,5.43147796078391e-5,3.76151373812453e-4,-0.8404446306789167
1,1.1374216147146,3.76151373812453e-4,3.480558824678143
0,3.45443143611884e-4,3.76151373812453e-4,-0.03698607513823254
0,7.8005283956248e-5,3.76151373812453e-4,-0.6832386302082092
0,1.01362364706858e-4,3.76151373812453e-4,-0.5694859185723778
0,6.84610161913867e-5,3.76151373812453e-4,-0.7399193110875595
0,5.48975116614567e-5,3.76151373812453e-4,-0.8358099926879344
0,0.0012576630375615,3.76151373812453e-4,0.5242016449596787
0,5.94663237042031e-4,3.76151373812453e-4,0.19890843827822266
1,4.32989722848002e-4,3.76151373812453e-4,0.06111493602899357
0,2.08935489190609e-4,3.76151373812453e-4,-0.2553504380487675
0,3.76151373812453e-4,3.76151373812453e-4,0
0,9.47416297938082e-5,3.76151373812453e-4,-0.5988218009145763
0,4.05745857061543e-4,3.76151373812453e-4,0.032891441755941046
0,0.0012576630375615,7.16382400721908e-4,0.24441938923643453
0,3.76151373812453e-4,7.16382400721908e-4,-0.2797822557232442
0,4.32989722848002e-4,7.16382400721908e-4,-0.21866731969425068
0,0.00108276648726348,7.16382400721908e-4,0.17938989739648317
0,7.16382400721908e-4,7.16382400721908e-4,0
0,1.0908327644753e-4,7.16382400721908e-4,-0.8173867340259706
0,8.59216029184793e-5,7.16382400721908e-4,-0.9210425375967887
0,5.94663237042031e-4,7.16382400721908e-4,-0.0808738174450215
0,7.8005283956248e-5,7.16382400721908e-4,-0.9630208859314533
0,3.45443143611884e-4,7.16382400721908e-4,-0.31676833086147677
0,1.01362364706858e-4,7.16382400721908e-4,-0.849268174295622
0,4.05745857061543e-4,7.16382400721908e-4,-0.2468908139673032
0,9.47416297938082e-5,7.16382400721908e-4,-0.8786040566378206
1,1.1374216147146,7.16382400721908e-4,3.2007765689548986
0,8.02235617048981e-4,7.16382400721908e-4,0.04915703150188776
0,5.48975116614567e-5,7.16382400721908e-4,-1.1155922484111787
0,2.08935489190609e-4,7.16382400721908e-4,-0.5351326937720117
0,6.84610161913867e-5,7.16382400721908e-4,-1.0197015668108036
0,4.15879712738054e-4,7.16382400721908e-4,-0.23617717273056707
0,5.78570509177196e-5,7.16382400721908e-4,-1.0927886149763395
0,5.43147796078391e-5,7.16382400721908e-4,-1.120226886402161
0,2.5927891074895e-4,7.16382400721908e-4,-0.4413777145262808
0,2.82960975323653e-4,7.16382400721908e-4,-0.40341836429244915
0,1.0908327644753e-4,0.0012576630375615,-1.061806123262405
0,2.5927891074895e-4,0.0012576630375615,-0.6857971037627153
0,9.47416297938082e-5,0.0012576630375615,-1.123023445874255
0,5.94663237042031e-4,0.0012576630375615,-0.325293206681456
0,7.16382400721908e-4,0.0012576630375615,-0.2444193892364345
0,4.15879712738054e-4,0.0012576630375615,-0.4805965619670017
0,3.45443143611884e-4,0.0012576630375615,-0.5611877200979112
1,4.32989722848002e-4,0.0012576630375615,-0.46308670893068515
0,5.78570509177196e-5,0.0012576630375615,-1.3372080042127739
0,1.1374216147146,0.0012576630375615,2.9563571797184642
0,2.82960975323653e-4,0.0012576630375615,-0.6478377535288837
0,8.59216029184793e-5,0.0012576630375615,-1.1654619268332231
0,6.84610161913867e-5,0.0012576630375615,-1.2641209560472382
0,0.00108276648726348,0.0012576630375615,-0.06502949183995138
0,5.43147796078391e-5,0.0012576630375615,-1.3646462756385955
0,1.01362364706858e-4,0.0012576630375615,-1.0936875635320564
0,0.0012576630375615,0.0012576630375615,0
0,3.76151373812453e-4,0.0012576630375615,-0.5242016449596787
0,8.02235617048981e-4,0.0012576630375615,-0.1952623577345468
0,7.8005283956248e-5,0.0012576630375615,-1.2074402751678879
0,2.08935489190609e-4,0.0012576630375615,-0.7795520830084463
0,5.48975116614567e-5,0.0012576630375615,-1.360011637647613
0,4.05745857061543e-4,0.0012576630375615,-0.4913102032037377
0,4.05745857061543e-4,4.32989722848002e-4,-0.028223494273052537
1,1.1374216147146,4.32989722848002e-4,3.419443888649149
1,0.00108276648726348,4.32989722848002e-4,0.3980572170907338
0,6.84610161913867e-5,4.32989722848002e-4,-0.8010342471165529
0,7.16382400721908e-4,4.32989722848002e-4,0.21866731969425066
0,2.82960975323653e-4,4.32989722848002e-4,-0.18475104459819852
0,1.01362364706858e-4,4.32989722848002e-4,-0.6306008546013713
0,5.94663237042031e-4,4.32989722848002e-4,0.13779350224922918
0,0.0012576630375615,4.32989722848002e-4,0.46308670893068515
0,3.76151373812453e-4,4.32989722848002e-4,-0.06111493602899353
0,4.32989722848002e-4,4.32989722848002e-4,0
0,1.0908327644753e-4,4.32989722848002e-4,-0.5987194143317199
0,2.5927891074895e-4,4.32989722848002e-4,-0.2227103948320301
0,4.15879712738054e-4,4.32989722848002e-4,-0.01750985303631645
0,8.02235617048981e-4,4.32989722848002e-4,0.2678243511961384
0,5.48975116614567e-5,4.32989722848002e-4,-0.896924928716928
0,3.45443143611884e-4,4.32989722848002e-4,-0.0981010111672261
0,9.47416297938082e-5,4.32989722848002e-4,-0.6599367369435699
0,8.59216029184793e-5,4.32989722848002e-4,-0.702375217902538
0,5.78570509177196e-5,4.32989722848002e-4,-0.8741212952820888
0,5.43147796078391e-5,4.32989722848002e-4,-0.9015595667079103
0,2.08935489190609e-4,4.32989722848002e-4,-0.3164653740777611
0,7.8005283956248e-5,4.32989722848002e-4,-0.7443535662372027
0,3.45443143611884e-4,2.5927891074895e-4,0.12460938366480405
0,4.15879712738054e-4,2.5927891074895e-4,0.20520054179571362
0,1.01362364706858e-4,2.5927891074895e-4,-0.40789045976934124
0,8.59216029184793e-5,2.5927891074895e-4,-0.4796648230705079
0,5.43147796078391e-5,2.5927891074895e-4,-0.6788491718758801
0,5.48975116614567e-5,2.5927891074895e-4,-0.6742145338848979
0,7.8005283956248e-5,2.5927891074895e-4,-0.5216431714051727
0,5.94663237042031e-4,2.5927891074895e-4,0.3605038970812593
0,2.08935489190609e-4,2.5927891074895e-4,-0.09375497924573095
0,3.76151373812453e-4,2.5927891074895e-4,0.16159545880303655
0,2.82960975323653e-4,2.5927891074895e-4,0.0379593502338316
0,4.05745857061543e-4,2.5927891074895e-4,0.1944869005589776
1,4.32989722848002e-4,2.5927891074895e-4,0.2227103948320301
0,1.0908327644753e-4,2.5927891074895e-4,-0.37600901949968984
0,6.84610161913867e-5,2.5927891074895e-4,-0.5783238522845229
0,0.0012576630375615,2.5927891074895e-4,0.6857971037627153
0,2.5927891074895e-4,2.5927891074895e-4,0
0,0.00108276648726348,2.5927891074895e-4,0.620767611922764
0,9.47416297938082e-5,2.5927891074895e-4,-0.4372263421115398
0,1.1374216147146,2.5927891074895e-4,3.6421542834811795
0,7.16382400721908e-4,2.5927891074895e-4,0.4413777145262808
0,8.02235617048981e-4,2.5927891074895e-4,0.4905347460281685
0,5.78570509177196e-5,2.5927891074895e-4,-0.6514109004500587
1,4.05745857061543e-4,5.48975116614567e-5,0.8687014344438755
0,8.59216029184793e-5,5.48975116614567e-5,0.19454971081438996
0,3.76151373812453e-4,5.48975116614567e-5,0.8358099926879344
0,1.01362364706858e-4,5.48975116614567e-5,0.26632407411555664
0,1.1374216147146,5.48975116614567e-5,4.316368817366078
0,5.94663237042031e-4,5.48975116614567e-5,1.0347184309661572
0,9.47416297938082e-5,5.48975116614567e-5,0.2369881917733581
0,6.84610161913867e-5,5.48975116614567e-5,0.095890681600375
0,3.45443143611884e-4,5.48975116614567e-5,0.798823917549702
0,2.5927891074895e-4,5.48975116614567e-5,0.6742145338848978
0,0.0012576630375615,5.48975116614567e-5,1.3600116376476132
0,0.00108276648726348,5.48975116614567e-5,1.2949821458076618
0,5.43147796078391e-5,5.48975116614567e-5,-0.004634637990982264
0,4.32989722848002e-4,5.48975116614567e-5,0.896924928716928
0,5.48975116614567e-5,5.48975116614567e-5,0
0,2.08935489190609e-4,5.48975116614567e-5,0.5804595546391669
0,2.82960975323653e-4,5.48975116614567e-5,0.7121738841187294
0,7.8005283956248e-5,5.48975116614567e-5,0.15257136247972528
0,1.0908327644753e-4,5.48975116614567e-5,0.29820551438520804
0,4.15879712738054e-4,5.48975116614567e-5,0.8794150756806115
1,5.78570509177196e-5,5.48975116614567e-5,0.022803633434839255
0,8.02235617048981e-4,5.48975116614567e-5,1.1647492799130663
0,7.16382400721908e-4,5.48975116614567e-5,1.1155922484111787
0,0.0012576630375615,2.08935489190609e-4,0.7795520830084463
0,0.00108276648726348,2.08935489190609e-4,0.7145225911684949
0,5.94663237042031e-4,2.08935489190609e-4,0.45425887632699025
1,1.1374216147146,2.08935489190609e-4,3.7359092627269104
0,4.15879712738054e-4,2.08935489190609e-4,0.29895552104144457
0,2.82960975323653e-4,2.08935489190609e-4,0.13171432947956255
0,1.0908327644753e-4,2.08935489190609e-4,-0.2822540402539589
0,1.01362364706858e-4,2.08935489190609e-4,-0.31413548052361023
0,9.47416297938082e-5,2.08935489190609e-4,-0.34347136286580876
0,8.59216029184793e-5,2.08935489190609e-4,-0.38590984382477694
0,8.02235617048981e-4,2.08935489190609e-4,0.5842897252738994
0,5.48975116614567e-5,2.08935489190609e-4,-0.5804595546391669
0,3.45443143611884e-4,2.08935489190609e-4,0.218364362910535
0,2.5927891074895e-4,2.08935489190609e-4,0.09375497924573101
0,2.08935489190609e-4,2.08935489190609e-4,0
1,4.32989722848002e-4,2.08935489190609e-4,0.31646537407776104
1,4.05745857061543e-4,2.08935489190609e-4,0.28824187980470856
0,7.16382400721908e-4,2.08935489190609e-4,0.5351326937720117
1,5.78570509177196e-5,2.08935489190609e-4,-0.5576559212043277
0,3.76151373812453e-4,2.08935489190609e-4,0.25535043804876756
0,6.84610161913867e-5,2.08935489190609e-4,-0.4845688730387919
0,5.43147796078391e-5,2.08935489190609e-4,-0.5850941926301492
0,7.8005283956248e-5,2.08935489190609e-4,-0.4278881921594416
0,1.01362364706858e-4,1.0908327644753e-4,-0.031881440269651395
0,2.82960975323653e-4,1.0908327644753e-4,0.4139683697335214
0,6.84610161913867e-5,1.0908327644753e-4,-0.202314832784833
0,5.78570509177196e-5,1.0908327644753e-4,-0.2754018809503688
0,4.05745857061543e-4,1.0908327644753e-4,0.5704959200586674
0,3.45443143611884e-4,1.0908327644753e-4,0.5006184031644938
0,3.76151373812453e-4,1.0908327644753e-4,0.5376044783027264
0,4.32989722848002e-4,1.0908327644753e-4,0.5987194143317199
0,2.5927891074895e-4,1.0908327644753e-4,0.37600901949968984
0,0.00108276648726348,1.0908327644753e-4,0.9967766314224538
0,8.59216029184793e-5,1.0908327644753e-4,-0.10365580357081806
0,1.1374216147146,1.0908327644753e-4,4.018163302980869
0,5.94663237042031e-4,1.0908327644753e-4,0.7365129165809491
0,1.0908327644753e-4,1.0908327644753e-4,0
0,9.47416297938082e-5,1.0908327644753e-4,-0.061217322611849916
0,5.43147796078391e-5,1.0908327644753e-4,-0.30284015237619033
0,0.0012576630375615,1.0908327644753e-4,1.0618061232624052
0,7.16382400721908e-4,1.0908327644753e-4,0.8173867340259706
0,7.8005283956248e-5,1.0908327644753e-4,-0.14563415190548276
0,4.15879712738054e-4,1.0908327644753e-4,0.5812095612954035
0,2.08935489190609e-4,1.0908327644753e-4,0.2822540402539589
0,5.48975116614567e-5,1.0908327644753e-4,-0.2982055143852081
0,8.02235617048981e-4,1.0908327644753e-4,0.8665437655278583
0,4.05745857061543e-4,7.8005283956248e-5,0.7161300719641501
0,4.32989722848002e-4,7.8005283956248e-5,0.7443535662372027
0,5.94663237042031e-4,7.8005283956248e-5,0.8821470684864319
0,4.15879712738054e-4,7.8005283956248e-5,0.7268437132008863
0,5.43147796078391e-5,7.8005283956248e-5,-0.1572060004707075
0,1.1374216147146,7.8005283956248e-5,4.163797454886352
0,1.01362364706858e-4,7.8005283956248e-5,0.11375271163583138
0,3.45443143611884e-4,7.8005283956248e-5,0.6462525550699766
0,0.0012576630375615,7.8005283956248e-5,1.2074402751678879
0,8.59216029184793e-5,7.8005283956248e-5,0.041978348334664704
0,1.0908327644753e-4,7.8005283956248e-5,0.14563415190548282
0,8.02235617048981e-4,7.8005283956248e-5,1.0121779174333412
0,9.47416297938082e-5,7.8005283956248e-5,0.08441682929363285
0,0.00108276648726348,7.8005283956248e-5,1.1424107833279364
0,2.08935489190609e-4,7.8005283956248e-5,0.4278881921594417
0,7.16382400721908e-4,7.8005283956248e-5,0.9630208859314533
0,7.8005283956248e-5,7.8005283956248e-5,0
0,3.76151373812453e-4,7.8005283956248e-5,0.6832386302082092
0,5.48975116614567e-5,7.8005283956248e-5,-0.15257136247972528
0,2.82960975323653e-4,7.8005283956248e-5,0.5596025216390041
0,2.5927891074895e-4,7.8005283956248e-5,0.5216431714051726
0,5.78570509177196e-5,7.8005283956248e-5,-0.12976772904488604
0,6.84610161913867e-5,7.8005283956248e-5,-0.05668068087935026
0,2.08935489190609e-4,4.05745857061543e-4,-0.28824187980470856
0,5.78570509177196e-5,4.05745857061543e-4,-0.8458978010090362
0,5.48975116614567e-5,4.05745857061543e-4,-0.8687014344438755
0,4.15879712738054e-4,4.05745857061543e-4,0.010713641236736054
0,9.47416297938082e-5,4.05745857061543e-4,-0.6317132426705173
0,2.5927891074895e-4,4.05745857061543e-4,-0.19448690055897758
0,0.0012576630375615,4.05745857061543e-4,0.4913102032037377
0,2.82960975323653e-4,4.05745857061543e-4,-0.15652755032514598
0,6.84610161913867e-5,4.05745857061543e-4,-0.7728107528435005
0,5.94663237042031e-4,4.05745857061543e-4,0.1660169965222817
0,1.1374216147146,4.05745857061543e-4,3.447667382922202
0,8.59216029184793e-5,4.05745857061543e-4,-0.6741517236294855
1,4.32989722848002e-4,4.05745857061543e-4,0.028223494273052496
